0.0    1000.0    0.0
0.0   -1000.0    0.0
0.0    2000.0    0.0
0.0   -2000.0    0.0
0.0    3000.0    0.0
0.0   -3000.0    0.0
-12000.0   3000.0    0.0
-12000.0  -3000.0    0.0
0.0     500   -300.0
0.0    -500   -300.0
0.0    1000   -300.0
0.0   -1000   -300.0

