        5390
   3199.2143360075656       -5704.5581533553013       -9880.5845563480816       0.82012437660465520     
   3200.1815441283811       -5698.3543093157023       -9869.8391832692687       0.82012437660465520     
   3201.7456802598140       -5688.3216633863758       -9852.4621307853358       0.82012437660465520     
   3203.6367242721385       -5676.1921724609037       -9831.4532362324844       0.82012437660465520     
   3205.5277682844621       -5664.0626815354317       -9810.4443416796330       0.82012437660465520     
   3207.0919044158959       -5654.0300356061043       -9793.0672891956983       0.82012437660465520     
   3208.0591125367114       -5647.8261915665053       -9782.3219161168872       0.82012437660465520     
   3426.3152910822855       -5782.2397104476204       -10015.132960041154       0.87640998128239678     
   3429.4138038247856       -5762.3653014187003       -9980.7094738326778       0.87992783157475563     
   3434.4246134219629       -5730.2250819726542       -9925.0409807857432       0.87992783157475563     
   3440.4826932113201       -5691.3674861938634       -9857.7376506369419       0.88344568186711447     
   3446.5407730006773       -5652.5098904150727       -9790.4343204881407       0.88696353215947332     
   3451.5515825978546       -5620.3696709690266       -9734.7658274412061       0.89048138245183217     
   3454.6500953403547       -5600.4952619401065       -9700.3423412327320       0.89048138245183217     
   3742.0853097433401       -5890.2511748846173       -10202.214304243327       0.96083838829900914     
   3748.1472714944121       -5851.3686795164549       -10134.867846740646       0.96083838829900914     
   3757.9504702043450       -5788.4892282621213       -10025.957442416149       0.96435623859136799     
   3769.8025589384997       -5712.4678338303038       -9894.2845247980822       0.97139193917608568     
   3781.6546476726544       -5636.4464393984863       -9762.6116071800134       0.97842763976080338     
   3791.4578463825874       -5573.5669881441518       -9653.7012028555182       0.98194549005316223     
   3797.5198081336594       -5534.6844927759894       -9586.3547453528372       0.98546334034552108     
   4098.4199362240015       -6012.1380626866521       -10413.328586689939        1.0527677543853844     
   4107.8260390687756       -5951.8056545796981       -10308.829790505772        1.0562856046777434     
   4123.0372692051405       -5854.2381327759367       -10139.837885573168        1.0633213052624613     
   4141.4276797911434       -5736.2787849950919       -9935.5263019891718        1.0703570058471792     
   4159.8180903771454       -5618.3194372142470       -9731.2147184051773        1.0773927064318971     
   4175.0293205135104       -5520.7519154104857       -9562.2228134725719        1.0879462573089740     
   4184.4354233582853       -5460.4195073035316       -9457.7240172884049        1.0949819578936919     
   4441.0668284441654       -6129.3429600053305       -10616.333423738934        1.1477497122790763     
   4453.6886152773868       -6048.3845857638735       -10476.109406254633        1.1512675625714353     
   4474.1001403713235       -5917.4614518820363       -10249.343886485276        1.1583032631561532     
   4498.7777189628541       -5759.1750959654883       -9975.1838758930371        1.1688568140332301     
   4523.4552975543838       -5600.8887400489402       -9701.0238653008000        1.1653389637408711     
   4543.8668226483214       -5469.9656061671030       -9474.2583455314434        1.1758925146179480     
   4556.4886094815429       -5389.0072319256451       -9334.0343280471425        1.2040353169568196     
   4717.8688722518964       -6224.0251411623676       -10780.327772072062        1.2321781192956913     
   4733.0884001429004       -6126.4043960920189       -10611.243681737586        1.2321781192956913     
   4757.7009038691904       -5968.5354418764700       -10337.806632098642        1.2392138198804092     
   4787.4574748380237       -5777.6715300968408       -10007.220639565165        1.2532852210498451     
   4817.2140458068561       -5586.8076183172107       -9676.6346470316894        1.2708744725116399     
   4841.8265495331470       -5428.9386641016617       -9403.1975973927456        1.2814280233887168     
   4857.0460774241501       -5331.3179190313131       -9234.1135070582677        1.2919815742657936     
   4886.7585963307965       -6281.7951172464591       -10880.388305800345        1.2779101730963578     
   4903.5631261402905       -6174.0078893962864       -10693.695350756947        1.2884637239734347     
   4930.7388411504262       -5999.6980444321071       -10391.781843019706        1.2990172748505115     
   4963.5943401813556       -5788.9570596901749       -10026.767750209785        1.3130886760199474     
   4996.4498392122850       -5578.2160749482427       -9661.7536573998659        1.3271600771893832     
   5023.6255542224208       -5403.9062299840643       -9359.8401496626248        1.3482671789435370     
   5040.4300840319147       -5296.1190021338916       -9173.1471946192269        1.1407140116943584     
  -7474.5698944978867       -4615.5318494363046       -7994.3356671793154        2.0773927064318971     
  -7489.9999494246713       -4610.0316808209927       -7984.8090956873984        2.0844284070166150     
  -7514.9529103247805       -4601.1369948945257       -7969.4030477453880        2.0984998081860509     
  -7545.1210947632253       -4590.3833001075263       -7950.7771020052160        2.1125712093554867     
  -7575.2892792016701       -4579.6296053205269       -7932.1511562650430        2.1196069099402046     
  -7600.2422401017802       -4570.7349193940590       -7916.7451083230326        1.8658564304053202     
  -7615.6722950285648       -4565.2347507787472       -7907.2185368311157        1.8588207298206025     
  -7138.4156118572755       -4532.5439137930925       -7850.5963462297659        1.9573205380066503     
  -7187.8467743746087       -4514.9237737491139       -7820.0773684371152        2.0000000000000000     
  -7267.7851719626087       -4486.4290815618142       -7770.7231138226734        2.0281428023388717     
  -7364.4308699141457       -4451.9789362317906       -7711.0537117829381        2.0422142035083075     
  -7461.0765678656826       -4417.5287909017679       -7651.3843097432027        2.0844284070166150     
  -7541.0149654536826       -4389.0340987144682       -7602.0300551287610        2.1196069099402046     
  -7590.4461279710167       -4371.4139586704896       -7571.5110773361102        1.8799278315747556     
  -6671.0135964518586       -4417.1542538153180       -7650.7355924798185        1.8447493286511671     
  -6767.7212240762265       -4382.6820331495637       -7591.0279548370027        1.8728921309900379     
  -6924.1135157630370       -4326.9347283930947       -7494.4707906137664        1.9080706339136264     
  -7113.1921393077891       -4259.5361147146687       -7377.7329673630202        1.9924990409302388     
  -7302.2707628525413       -4192.1375010362435       -7260.9951441122739        2.0281428023388717     
  -7458.6630545393518       -4136.3901962797736       -7164.4379798890377        2.0914641076013329     
  -7555.3706821637197       -4101.9179756140193       -7104.7303422462219        2.1336783111096405     
  -6143.5679469819761       -4286.9413489858525       -7425.2002255136631        1.7532852210498371     
  -6293.6252928812864       -4233.4521871955258       -7332.5542796385398        1.7954994245581433     
  -6536.2929374727519       -4146.9513309725980       -7182.7304017622100        1.8588207298206025     
  -6829.6786518408644       -4042.3716061430209       -7001.5930049158005        1.8939992327441910     
  -7123.0643662089769       -3937.7918813134438       -6820.4556080693901        1.9854633403455211     
  -7365.7320108004424       -3851.2910250905161       -6670.6317301930612        2.0633213052624613     
  -7515.7893566997536       -3797.8018633001893       -6577.9857843179379        2.1266426105249225     
  -5636.3828485511613       -4161.7302584796153       -7208.3282550853792        1.6125712093554831     
  -5837.7406121176364       -4089.9546454391671       -7084.0092465549133        1.6618211134485070     
  -6163.3695502548517       -3973.8815611709620       -6882.9647672111478        1.7532852210498371     
  -6557.0556504152246       -3833.5489477965330       -6639.9015508877028        1.8658564304053202     
  -6950.7417505755966       -3693.2163344221035       -6396.8383345642587        1.9291777356677795     
  -7276.3706887128119       -3577.1432501538989       -6195.7938552204932        2.0422142035083075     
  -7477.7284522792870       -3505.3676371134511       -6071.4748466900273        2.1196069099402046     
  -5226.6611349677523       -4060.5803967810239       -7033.1315554445509        1.5070357005847177     
  -5469.4611552155966       -3974.0323541783914       -6883.2259483611479        1.5773927064318947     
  -5862.1091036861726       -3834.0697984200397       -6640.8036906304769        1.6758925146179424     
  -6336.8213342810286       -3664.8547616355472       -6347.7146495150837        1.8025351251428610     
  -6811.5335648758837       -3495.6397248510548       -6054.6256083996896        1.8869635321594733     
  -7204.1815133464597       -3355.6771690927030       -5812.2033506690195        2.0281428023388717     
  -7446.9815335943040       -3269.1291264900701       -5662.2977435856155        2.1055355087707688     
  -4976.6709751974695       -3998.8641897837961       -6926.2359492747291        1.4573205380066503     
  -5244.7568322109728       -3903.3028049441914       -6760.7187754908828        1.5140714011694354     
  -5678.2961773184334       -3748.7641781682278       -6493.0500221829743        1.6266426105249185     
  -6202.4461961030547       -3561.9266395649129       -6169.4379125609039        1.7743923228039902     
  -6726.5962148876761       -3375.0891009615980       -5845.8258029388335        1.8728921309900379     
  -7160.1355599951366       -3220.5504741856339       -5578.1570496309250        1.9924990409302388     
  -7428.2214170086399       -3124.9890893460292       -5412.6398758470787        2.1055355087707688     
   1052.3185424113378       -4310.8681159579328       -7466.6426015702955       0.68996391578737781     
   1046.1926743331164       -4317.9146273565457       -7478.8475173287970       0.68292821520266012     
   1036.2861284808560       -4329.3100063260999       -7498.5848926755543       0.68292821520266012     
   1024.3090928250356       -4343.0870444850461       -7522.4474227446481       0.67589251461794242     
   1012.3320571692154       -4356.8640826439923       -7546.3099528137409       0.66885681403322472     
   1002.4255113169550       -4368.2594616135475       -7566.0473281604982       0.66885681403322472     
   996.29964323873355       -4375.3059730121595       -7578.2522439189997       0.66182111344850703     
   940.01771750036744       -4174.9271371770910       -7231.1859194917342       0.73217811929568399     
   920.39310942404290       -4197.5010846956075       -7270.2851435211705       0.71810671812624860     
   888.65685959654184       -4234.0069061242057       -7333.5150810074965       0.71107101754153090     
   850.28766397229003       -4278.1425242716314       -7409.9602140622437       0.68996391578737781     
   811.91846834803823       -4322.2781424190571       -7486.4053471169918       0.67589251461794242     
   780.18221852053705       -4358.7839638476553       -7549.6352846033169       0.66182111344850703     
   760.55761044421263       -4381.3579113661717       -7588.7345086327541       0.65478541286378933     
   783.87027388384149       -3985.9095023005443       -6903.7977723597469       0.78142802338870787     
   745.47649163253698       -4030.0734021454482       -6980.2918907514513       0.76735662221927248     
   683.38737063653252       -4101.4937613894899       -7103.9955816568672       0.73921381988040169     
   608.32148721986175       -4187.8411323070932       -7253.5536151860488       0.71107101754153090     
   533.25560380319098       -4274.1885032246973       -7403.1116487152303       0.68292821520266012     
   471.16648280718647       -4345.6088624687391       -7526.8153396206462       0.65478541286378933     
   432.77270055588195       -4389.7727623136425       -7603.3094580123507       0.64071401169435394     
   607.66373840293772       -3772.6101884277828       -6534.3525235133247       0.84474932865116714     
   548.08964683236593       -3841.1375399726926       -6653.0453780971611       0.81660652631229635     
   451.74844878260581       -3951.9576460450271       -6844.9914323144840       0.78142802338870787     
   335.27172910910525       -4085.9393972633161       -7077.0546327114544       0.73921381988040169     
   218.79500943560478       -4219.9211484816060       -7309.1178331084238       0.69699961637209551     
   122.45381138584465       -4330.7412545539401       -7501.0638873257467       0.65478541286378933     
   62.879719815272743       -4399.2686060988508       -7619.7567419095831       0.64071401169435394     
   438.22575150920403       -3567.5042526588327       -6179.0986218282987       0.90807063391362641     
   358.28494105928530       -3659.4591927353790       -6338.3692500477182       0.87289213099003793     
   229.00737678974690       -3808.1655994973503       -6595.9363019702787       0.82364222689701405     
   72.710518142435731       -3987.9519713164086       -6907.3354324691418       0.76735662221927248     
  -83.586340504875508       -4167.7383431354665       -7218.7345629680049       0.70403531695681321     
  -212.86390477441381       -4316.4447498974378       -7476.3016148905654       0.66182111344850703     
  -292.80471522433271       -4408.3996899739850       -7635.5722431099857       0.63367831110963624     
   301.34786895506249       -3401.8125639057844       -5892.1121985167383       0.78142802338870787     
   204.95411660062933       -3512.6931225543408       -6084.1629596675266       0.92214203508306181     
   49.069413342722044       -3692.0053970516233       -6394.7409295173429       0.85882072982060254     
